Date,Time,Name,Amount,Location,Zip,Balance,Fraud
2012-08-07,09:00:00,Internet,-70.0,Oviedo FL,32765,2559.99,0
2012-08-07,09:00:00,Streaming,-23.81,Oviedo FL,32765,2536.18,0
2012-08-07,13:36:00,Walgreens,-32.56,Orlando FL,32816,2503.62,0
2012-08-07,00:00:00,Unknown,-290.19,Charleston SC,29221,2213.43,1
2012-08-08,02:28:00,Pep Boys,-168.37,Winter Park FL,32789,2335.25,0
2012-08-08,09:10:00,Subway,-32.51,Oviedo FL,32765,2302.74,0
2012-08-08,16:37:00,AutoZone,-83.72,Oviedo FL,32765,2219.02,0
2012-08-08,06:01:00,Starbucks,-35.41,Winter Park FL,32789,2183.61,0
2012-08-09,17:23:00,Qdoba,-44.8,Orlando FL,32816,2138.81,0
2012-08-09,12:37:00,Take5,-94.28,Orlando FL,32816,2044.53,0
2012-08-09,07:50:00,Dollar Tree,-15.3,Orlando FL,32816,2029.23,0
2012-08-10,10:24:00,Panera,-14.51,Oviedo FL,32765,2014.72,0
2012-08-10,14:50:00,Movie Rental,-52.03,Orlando FL,32816,1962.69,0
2012-08-10,06:32:00,Walgreens,-44.57,Oviedo FL,32765,1918.12,0
2012-08-10,17:19:00,Walgreens,-51.48,Oviedo FL,32765,1866.64,0
2012-08-11,13:43:00,Take5,-141.41,Oviedo FL,32765,1725.23,0
2012-08-11,05:21:00,Movie Theater,-65.88,Winter Park FL,32789,1659.35,0
2012-08-11,17:54:00,Walgreens,-10.72,Winter Park FL,32789,1648.63,0
2012-08-11,01:26:00,Petco,-123.4,Winter Park FL,32789,1525.23,0
2012-08-11,05:32:00,Panera,-32.45,Winter Park FL,32789,1492.78,0
2012-08-12,08:00:00,Paycheck,3000.0,Oviedo FL,32765,4492.78,0
2012-08-12,03:19:00,Take5,-71.94,Oviedo FL,32765,4420.84,0
2012-08-12,00:37:00,Gamestop,-33.48,Winter Park FL,32789,4387.36,0
2012-08-13,00:12:00,Kroger,-56.64,Orlando FL,32816,4330.72,0
2012-08-13,00:02:00,ComputerPart,-261.82,Tokyo JP,52679,4068.9,1
2012-08-14,03:37:00,Smoothie King,-26.06,Orlando FL,32816,4304.66,0
2012-08-14,06:00:00,Kroger,-89.3,Orlando FL,32816,4215.36,0
2012-08-14,18:28:00,Smoothie King,-8.05,Orlando FL,32816,4207.31,0
2012-08-15,05:32:00,Whole Foods,-81.77,Oviedo FL,32765,4125.54,0
2012-08-15,07:03:00,Starbucks,-26.33,Winter Park FL,32789,4099.21,0
2012-08-15,03:28:00,Best Buy,-27.21,Winter Park FL,32789,4072.0,0
2012-08-15,14:05:00,Starbucks,-33.51,Oviedo FL,32765,4038.49,0
2012-08-16,14:37:00,CVS,-29.54,Oviedo FL,32765,4008.95,0
2012-08-16,01:29:00,Movie Theater,-62.79,Orlando FL,32816,3946.16,0
2012-08-16,05:27:00,Online,-463.77,New York NY,68067,3482.39,1
2012-08-17,06:08:00,Gamestop,-12.33,Orlando FL,32816,3933.83,0
2012-08-17,17:39:00,Wawa,-24.36,Oviedo FL,32765,3909.47,0
2012-08-17,06:28:00,Amazon,-153.22,Oviedo FL,32765,3756.25,0
2012-08-17,14:51:00,Whole Foods,-52.35,Orlando FL,32816,3703.9,0
2012-08-19,02:09:00,Publix,-108.11,Oviedo FL,32765,3595.79,0
2012-08-19,05:36:00,McDonald's,-22.23,Oviedo FL,32765,3573.56,0
2012-08-19,09:29:00,Best Buy,-85.33,Oviedo FL,32765,3488.23,0
2012-08-20,11:05:00,Midas,-163.06,Orlando FL,32816,3325.17,0
2012-08-20,04:09:00,McDonald's,-7.86,Orlando FL,32816,3317.31,0
2012-08-20,11:04:00,McDonald's,-26.34,Orlando FL,32816,3290.97,0
2012-08-20,11:51:00,Subway,-39.4,Winter Park FL,32789,3251.57,0
2012-08-21,00:50:00,Qdoba,-7.15,Winter Park FL,32789,3244.42,0
2012-08-21,11:38:00,Target,-26.99,Orlando FL,32816,3217.43,0
2012-08-21,09:37:00,Smoothie King,-24.45,Oviedo FL,32765,3192.98,0
2012-08-22,05:12:00,McDonald's,-31.39,Orlando FL,32816,3161.59,0
2012-08-22,03:14:00,Panera,-22.63,Oviedo FL,32765,3138.96,0
2012-08-22,14:51:00,Home Depot,-19.53,Orlando FL,32816,3119.43,0
2012-08-23,11:42:00,Qdoba,-34.65,Oviedo FL,32765,3084.78,0
2012-08-23,17:30:00,Smoothie King,-34.91,Oviedo FL,32765,3049.87,0
2012-08-24,06:07:00,Movie Rental,-62.85,Winter Park FL,32789,2987.02,0
2012-08-24,12:23:00,Gamestop,-11.92,Winter Park FL,32789,2975.1,0
2012-08-24,05:53:00,Smoothie King,-15.7,Oviedo FL,32765,2959.4,0
2012-08-24,09:18:00,Kroger,-111.38,Orlando FL,32816,2848.02,0
2012-08-26,08:00:00,Paycheck,3000.0,Oviedo FL,32765,5848.02,0
2012-08-26,13:20:00,Whole Foods,-70.41,Oviedo FL,32765,5777.61,0
2012-08-26,04:59:00,Dollar Tree,-14.54,Oviedo FL,32765,5763.07,0
2012-08-26,05:25:00,Target,-50.55,Orlando FL,32816,5712.52,0
2012-08-26,01:48:00,Best Buy,-123.45,Orlando FL,32816,5589.07,0
2012-08-26,11:05:00,Qdoba,-18.04,Oviedo FL,32765,5571.03,0
2012-08-28,00:56:00,Best Buy,-16.36,Oviedo FL,32765,5554.67,0
2012-08-28,06:25:00,Exxon,-19.66,Orlando FL,32816,5535.01,0
2012-08-28,01:18:00,Kroger,-80.25,Orlando FL,32816,5454.76,0
2012-08-28,13:54:00,Smoothie King,-8.57,Oviedo FL,32765,5446.19,0
2012-08-29,04:06:00,Smoothie King,-29.14,Winter Park FL,32789,5417.05,0
2012-08-30,18:50:00,Disney World,-52.01,Oviedo FL,32765,5365.04,0
2012-08-30,01:17:00,Five Below,-36.99,Oviedo FL,32765,5328.05,0
2012-08-31,10:02:00,Publix,-40.14,Winter Park FL,32789,5287.91,0
2012-08-31,01:45:00,Smoothie King,-35.92,Oviedo FL,32765,5251.99,0
2012-08-31,07:08:00,Home Depot,-157.58,Winter Park FL,32789,5094.41,0
2012-08-31,07:40:00,Qdoba,-14.76,Oviedo FL,32765,5079.65,0
2012-09-01,09:00:00,Rent,-1428.57,Oviedo FL,32765,3651.08,0
2012-09-01,09:00:00,Insurance,-200.0,Oviedo FL,32765,3451.08,0
2012-09-01,09:00:00,Car,-281.69,Oviedo FL,32765,3169.39,0
2012-09-01,09:00:00,Utilities,-142.86,Oviedo FL,32765,3026.53,0
2012-09-01,12:10:00,Starbucks,-32.19,Orlando FL,32816,2994.34,0
2012-09-01,16:48:00,Petco,-71.5,Winter Park FL,32789,2922.84,0
2012-09-01,01:57:00,Five Below,-52.06,Orlando FL,32816,2870.78,0
2012-09-01,06:22:00,Target,-75.97,Oviedo FL,32765,2794.81,0
2012-09-01,17:17:00,McDonald's,-8.42,Winter Park FL,32789,2786.39,0
2012-09-02,03:51:00,Valley,-856.09,London EN,19798,1930.3,1
2012-09-03,09:42:00,Subway,-40.11,Orlando FL,32816,2746.28,0
2012-09-03,04:13:00,Amazon,-43.84,Orlando FL,32816,2702.44,0
2012-09-03,18:53:00,Subway,-40.43,Oviedo FL,32765,2662.01,0
2012-09-03,13:40:00,McDonald's,-34.95,Orlando FL,32816,2627.06,0
2012-09-03,02:38:00,Lowes Foods,-84.2,Winter Park FL,32789,2542.86,0
2012-09-04,07:18:00,Movie Rental,-35.41,Winter Park FL,32789,2507.45,0
2012-09-05,15:18:00,Dollar Tree,-13.9,Winter Park FL,32789,2493.55,0
2012-09-05,02:16:00,Walgreens,-21.9,Orlando FL,32816,2471.65,0
2012-09-05,03:41:00,Subway,-19.06,Orlando FL,32816,2452.59,0
2012-09-06,07:55:00,Walmart,-97.67,Winter Park FL,32789,2354.92,0
2012-09-06,18:12:00,Home Depot,-164.45,Oviedo FL,32765,2190.47,0
2012-09-06,14:09:00,Home Depot,-95.22,Winter Park FL,32789,2095.25,0
2012-09-06,02:50:00,Paypal,-929.93,New York NY,38460,1165.32,1
2012-09-07,09:00:00,Spotify,-12.0,Oviedo FL,32765,2083.25,0
2012-09-07,09:00:00,Internet,-70.0,Oviedo FL,32765,2013.25,0
2012-09-07,09:00:00,Streaming,-23.81,Oviedo FL,32765,1989.44,0
2012-09-07,08:13:00,Starbucks,-30.24,Winter Park FL,32789,1959.2,0
2012-09-07,03:49:00,Qdoba,-30.55,Oviedo FL,32765,1928.65,0
2012-09-07,10:13:00,Subway,-26.59,Winter Park FL,32789,1902.06,0
2012-09-09,08:00:00,Paycheck,3000.0,Oviedo FL,32765,4902.06,0
2012-09-09,14:02:00,Shell,-17.14,Winter Park FL,32789,4884.92,0
2012-09-09,06:21:00,Starbucks,-36.47,Oviedo FL,32765,4848.45,0
2012-09-09,07:51:00,Movie Rental,-18.16,Oviedo FL,32765,4830.29,0
2012-09-11,00:57:00,Publix,-100.2,Orlando FL,32816,4730.09,0
2012-09-11,06:09:00,Qdoba,-31.68,Oviedo FL,32765,4698.41,0
2012-09-11,12:44:00,AutoZone,-54.13,Oviedo FL,32765,4644.28,0
2012-09-11,02:29:00,Online,-1041.26,London EN,90474,3603.02,1
2012-09-12,04:40:00,Subway,-19.02,Orlando FL,32816,4625.26,0
2012-09-12,02:39:00,Petco,-135.98,Winter Park FL,32789,4489.28,0
2012-09-13,07:58:00,Shell,-13.96,Oviedo FL,32765,4475.32,0
2012-09-13,02:26:00,McDonald's,-27.05,Orlando FL,32816,4448.27,0
2012-09-13,09:34:00,Best Buy,-28.6,Oviedo FL,32765,4419.67,0
2012-09-14,08:34:00,Starbucks,-14.65,Orlando FL,32816,4405.02,0
2012-09-14,09:38:00,Starbucks,-37.19,Orlando FL,32816,4367.83,0
2012-09-14,11:50:00,Gamestop,-40.55,Oviedo FL,32765,4327.28,0
2012-09-14,03:38:00,Exxon,-16.87,Oviedo FL,32765,4310.41,0
2012-09-14,17:08:00,Gamestop,-48.29,Orlando FL,32816,4262.12,0
2012-09-15,11:17:00,Amazon,-107.72,Winter Park FL,32789,4154.4,0
2012-09-16,11:17:00,Panera,-18.9,Orlando FL,32816,4135.5,0
2012-09-16,11:52:00,Smoothie King,-40.88,Winter Park FL,32789,4094.62,0
2012-09-16,01:19:00,Best Buy,-89.35,Oviedo FL,32765,4005.27,0
2012-09-17,17:18:00,BP,-23.76,Oviedo FL,32765,3981.51,0
2012-09-18,01:06:00,Petco,-53.04,Oviedo FL,32765,3928.47,0
2012-09-18,14:42:00,Panera,-18.96,Orlando FL,32816,3909.51,0
2012-09-19,00:52:00,Movie Rental,-45.94,Winter Park FL,32789,3863.57,0
2012-09-19,03:29:00,Home Depot,-69.54,Oviedo FL,32765,3794.03,0
2012-09-19,06:39:00,Target,-42.64,Orlando FL,32816,3751.39,0
2012-09-20,06:06:00,Petco,-13.3,Winter Park FL,32789,3738.09,0
2012-09-20,10:33:00,Dollar Tree,-46.91,Orlando FL,32816,3691.18,0
2012-09-20,14:37:00,Movie Theater,-46.5,Orlando FL,32816,3644.68,0
2012-09-20,09:52:00,BP,-23.08,Winter Park FL,32789,3621.6,0
2012-09-20,01:31:00,Gamestop,-26.03,Orlando FL,32816,3595.57,0
2012-09-21,11:56:00,Best Buy,-38.21,Orlando FL,32816,3557.36,0
2012-09-21,02:17:00,Subway,-41.19,Winter Park FL,32789,3516.17,0
2012-09-22,01:25:00,Disney World,-14.92,Winter Park FL,32789,3501.25,0
2012-09-22,16:34:00,Racetrac,-23.97,Orlando FL,32816,3477.28,0
2012-09-23,08:00:00,Paycheck,3000.0,Oviedo FL,32765,6477.28,0
2012-09-23,04:16:00,Panera,-52.65,Oviedo FL,32765,6424.63,0
2012-09-24,00:13:00,Petco,-74.01,Oviedo FL,32765,6350.62,0
2012-09-24,02:19:00,Paypal,-1520.24,Pittsburgh PA,85447,4830.38,1
2012-09-26,14:32:00,Amazon,-241.96,Oviedo FL,32765,6108.66,0
2012-09-26,04:32:00,AutoZone,-142.31,Winter Park FL,32789,5966.35,0
2012-09-26,01:58:00,Target,-76.07,Oviedo FL,32765,5890.28,0
2012-09-26,10:39:00,Wawa,-27.21,Orlando FL,32816,5863.07,0
2012-09-27,12:42:00,Shell,-18.7,Orlando FL,32816,5844.37,0
2012-09-27,16:56:00,McDonald's,-19.17,Oviedo FL,32765,5825.2,0
2012-09-27,12:55:00,Walmart,-160.2,Oviedo FL,32765,5665.0,0
2012-09-27,09:27:00,BP,-15.21,Orlando FL,32816,5649.79,0
2012-09-28,15:55:00,Midas,-172.47,Orlando FL,32816,5477.32,0
2012-09-28,17:56:00,Walmart,-133.33,Oviedo FL,32765,5343.99,0
2012-09-29,01:54:00,CVS,-38.12,Winter Park FL,32789,5305.87,0
2012-09-29,16:56:00,Kroger,-63.53,Orlando FL,32816,5242.34,0
2012-09-29,10:03:00,Starbucks,-25.16,Orlando FL,32816,5217.18,0
2012-09-30,12:50:00,Lowes Foods,-70.88,Orlando FL,32816,5146.3,0
2012-09-30,00:14:00,Smoothie King,-37.88,Orlando FL,32816,5108.42,0
2012-09-30,12:50:00,Starbucks,-14.07,Orlando FL,32816,5094.35,0
2012-10-01,09:00:00,Rent,-1428.57,Oviedo FL,32765,3665.78,0
2012-10-01,09:00:00,Insurance,-200.0,Oviedo FL,32765,3465.78,0
2012-10-01,09:00:00,Car,-281.69,Oviedo FL,32765,3184.09,0
2012-10-01,09:00:00,Utilities,-142.86,Oviedo FL,32765,3041.23,0
2012-10-01,03:15:00,ComputerPart,-1055.44,Honolulu HI,18667,1985.79,1
2012-10-02,07:41:00,Disney World,-13.6,Oviedo FL,32765,3027.63,0
2012-10-02,13:35:00,Walmart,-17.98,Oviedo FL,32765,3009.65,0
2012-10-02,12:33:00,Amazon,-50.92,Winter Park FL,32789,2958.73,0
2012-10-03,02:36:00,Best Buy,-21.89,Oviedo FL,32765,2936.84,0
2012-10-04,00:18:00,Smoothie King,-27.3,Winter Park FL,32789,2909.54,0
2012-10-04,04:39:00,Subway,-16.21,Orlando FL,32816,2893.33,0
2012-10-04,18:31:00,Qdoba,-38.43,Winter Park FL,32789,2854.9,0
2012-10-04,16:47:00,Best Buy,-136.5,Winter Park FL,32789,2718.4,0
2012-10-05,03:38:00,Smoothie King,-11.99,Orlando FL,32816,2706.41,0
2012-10-05,05:47:00,Petco,-17.35,Orlando FL,32816,2689.06,0
2012-10-05,00:00:00,Valley,-904.51,Pittsburgh PA,22455,1784.55,1
2012-10-06,06:34:00,Panera,-28.03,Oviedo FL,32765,2661.03,0
2012-10-06,18:20:00,Smoothie King,-37.48,Oviedo FL,32765,2623.55,0
2012-10-06,07:32:00,Subway,-26.59,Winter Park FL,32789,2596.96,0
2012-10-07,08:00:00,Paycheck,3000.0,Oviedo FL,32765,5596.96,0
2012-10-07,09:00:00,Spotify,-12.0,Oviedo FL,32765,5584.96,0
2012-10-07,09:00:00,Internet,-70.0,Oviedo FL,32765,5514.96,0
2012-10-07,09:00:00,Streaming,-23.81,Oviedo FL,32765,5491.15,0
2012-10-07,16:57:00,McDonald's,-36.39,Orlando FL,32816,5454.76,0
2012-10-07,11:43:00,Walmart,-28.16,Winter Park FL,32789,5426.6,0
2012-10-07,02:21:00,Whole Foods,-42.69,Oviedo FL,32765,5383.91,0
2012-10-07,12:28:00,McDonald's,-25.63,Winter Park FL,32789,5358.28,0
2012-10-07,11:54:00,Racetrac,-22.69,Oviedo FL,32765,5335.59,0
2012-10-09,10:11:00,Shell,-29.48,Orlando FL,32816,5306.11,0
2012-10-10,02:54:00,McDonald's,-23.5,Oviedo FL,32765,5282.61,0
2012-10-10,11:04:00,Starbucks,-18.39,Orlando FL,32816,5264.22,0
2012-10-11,08:14:00,Movie Rental,-45.7,Orlando FL,32816,5218.52,0
2012-10-11,02:52:00,Walmart,-119.12,Winter Park FL,32789,5099.4,0
2012-10-11,02:55:00,Smoothie King,-13.15,Orlando FL,32816,5086.25,0
2012-10-12,09:29:00,Smoothie King,-22.59,Oviedo FL,32765,5063.66,0
2012-10-12,14:54:00,Best Buy,-152.44,Orlando FL,32816,4911.22,0
2012-10-12,05:07:00,Subway,-44.98,Oviedo FL,32765,4866.24,0
2012-10-12,03:42:00,Qdoba,-43.76,Orlando FL,32816,4822.48,0
2012-10-13,04:31:00,7-Eleven,-20.82,Orlando FL,32816,4801.66,0
2012-10-14,16:24:00,Disney World,-44.8,Winter Park FL,32789,4756.86,0
2012-10-15,10:09:00,Starbucks,-18.4,Orlando FL,32816,4738.46,0
2012-10-15,16:31:00,Shell,-17.19,Oviedo FL,32765,4721.27,0
2012-10-15,18:59:00,Target,-18.76,Winter Park FL,32789,4702.51,0
2012-10-15,04:08:00,Unknown,-108.0,Los Angeles CA,17620,4594.51,1
2012-10-16,03:57:00,Movie Theater,-60.36,Winter Park FL,32789,4642.15,0
2012-10-16,01:14:00,Qdoba,-39.27,Winter Park FL,32789,4602.88,0
2012-10-16,02:58:00,Movie Rental,-35.9,Oviedo FL,32765,4566.98,0
2012-10-18,08:29:00,7-Eleven,-32.41,Orlando FL,32816,4534.57,0
2012-10-18,11:55:00,Smoothie King,-45.04,Winter Park FL,32789,4489.53,0
2012-10-18,04:04:00,Lowes Foods,-69.83,Winter Park FL,32789,4419.7,0
2012-10-18,17:46:00,Qdoba,-11.08,Oviedo FL,32765,4408.62,0
2012-10-19,13:57:00,7-Eleven,-28.3,Oviedo FL,32765,4380.32,0
2012-10-19,01:09:00,Midas,-117.5,Orlando FL,32816,4262.82,0
2012-10-19,18:57:00,Movie Theater,-16.73,Oviedo FL,32765,4246.09,0
2012-10-19,16:45:00,Qdoba,-21.7,Orlando FL,32816,4224.39,0
2012-10-19,18:51:00,Valvoline,-200.94,Winter Park FL,32789,4023.45,0
2012-10-20,09:08:00,Qdoba,-44.44,Oviedo FL,32765,3979.01,0
2012-10-20,15:27:00,Pep Boys,-169.23,Winter Park FL,32789,3809.78,0
2012-10-20,01:19:00,Smoothie King,-30.17,Orlando FL,32816,3779.61,0
2012-10-21,08:00:00,Paycheck,3000.0,Oviedo FL,32765,6779.61,0
2012-10-21,09:38:00,Panera,-23.83,Winter Park FL,32789,6755.78,0
2012-10-21,09:43:00,Whole Foods,-114.96,Winter Park FL,32789,6640.82,0
2012-10-22,07:21:00,Panera,-25.01,Orlando FL,32816,6615.81,0
2012-10-24,17:25:00,Target,-196.95,Winter Park FL,32789,6418.86,0
2012-10-24,02:53:00,Qdoba,-26.82,Orlando FL,32816,6392.04,0
2012-10-24,14:20:00,Walgreens,-23.53,Oviedo FL,32765,6368.51,0
2012-10-25,08:38:00,Smoothie King,-53.19,Winter Park FL,32789,6315.32,0
2012-10-25,03:05:00,Movie Theater,-57.89,Oviedo FL,32765,6257.43,0
2012-10-26,01:36:00,Panera,-52.33,Orlando FL,32816,6205.1,0
2012-10-26,02:10:00,Qdoba,-23.66,Orlando FL,32816,6181.44,0
2012-10-27,08:08:00,Amazon,-96.42,Oviedo FL,32765,6085.02,0
2012-10-27,15:30:00,Trader Joe's,-66.69,Winter Park FL,32789,6018.33,0
2012-10-27,05:07:00,Panera,-31.47,Orlando FL,32816,5986.86,0
2012-10-27,16:41:00,Concert Tickets,-39.14,Winter Park FL,32789,5947.72,0
2012-10-27,12:34:00,Five Below,-31.44,Orlando FL,32816,5916.28,0
2012-10-28,14:32:00,Panera,-44.41,Oviedo FL,32765,5871.87,0
2012-10-28,05:55:00,McDonald's,-23.39,Oviedo FL,32765,5848.48,0
2012-10-28,02:24:00,Walmart,-85.12,Oviedo FL,32765,5763.36,0
2012-10-28,12:01:00,Gamestop,-20.64,Oviedo FL,32765,5742.72,0
2012-10-29,07:57:00,Pep Boys,-99.58,Winter Park FL,32789,5643.14,0
2012-10-29,14:26:00,Five Below,-46.31,Oviedo FL,32765,5596.83,0
2012-10-29,11:08:00,McDonald's,-24.72,Winter Park FL,32789,5572.11,0
2012-10-29,18:44:00,Subway,-16.47,Oviedo FL,32765,5555.64,0
2012-10-29,15:42:00,Subway,-7.98,Orlando FL,32816,5547.66,0
2012-10-29,01:31:00,Valley,-502.78,Pittsburgh PA,29118,5044.88,1
2012-10-30,12:51:00,Walmart,-74.07,Oviedo FL,32765,5473.59,0
2012-10-31,03:09:00,Home Depot,-160.74,Orlando FL,32816,5312.85,0
2012-10-31,16:43:00,Chevron,-18.82,Orlando FL,32816,5294.03,0
2012-10-31,08:07:00,Walmart,-34.17,Winter Park FL,32789,5259.86,0
2012-10-31,16:04:00,Smoothie King,-38.83,Winter Park FL,32789,5221.03,0
2012-10-31,16:52:00,Petco,-51.06,Winter Park FL,32789,5169.97,0
2012-11-01,09:00:00,Rent,-1428.57,Oviedo FL,32765,3741.4,0
2012-11-01,09:00:00,Insurance,-200.0,Oviedo FL,32765,3541.4,0
2012-11-01,09:00:00,Car,-281.69,Oviedo FL,32765,3259.71,0
2012-11-01,09:00:00,Utilities,-142.86,Oviedo FL,32765,3116.85,0
2012-11-01,13:44:00,Subway,-31.57,Orlando FL,32816,3085.28,0
2012-11-02,15:36:00,Pep Boys,-192.97,Oviedo FL,32765,2892.31,0
2012-11-02,05:50:00,Lowes Foods,-112.18,Oviedo FL,32765,2780.13,0
2012-11-02,08:05:00,Walgreens,-13.76,Winter Park FL,32789,2766.37,0
2012-11-02,05:32:00,Unknown,-1434.85,Charleston SC,68090,1331.52,1
2012-11-03,09:52:00,Walmart,-94.7,Winter Park FL,32789,2671.67,0
2012-11-03,18:35:00,Wawa,-29.25,Orlando FL,32816,2642.42,0
2012-11-04,08:00:00,Paycheck,3000.0,Oviedo FL,32765,5642.42,0
2012-11-04,18:41:00,Concert Tickets,-39.52,Winter Park FL,32789,5602.9,0
2012-11-04,08:23:00,McDonald's,-21.42,Winter Park FL,32789,5581.48,0
2012-11-04,11:11:00,Publix,-107.85,Oviedo FL,32765,5473.63,0
2012-11-06,03:04:00,Publix,-79.49,Winter Park FL,32789,5394.14,0
2012-11-07,09:00:00,Spotify,-12.0,Oviedo FL,32765,5382.14,0
2012-11-07,09:00:00,Internet,-70.0,Oviedo FL,32765,5312.14,0
2012-11-07,09:00:00,Streaming,-23.81,Oviedo FL,32765,5288.33,0
2012-11-07,00:26:00,Concert Tickets,-57.23,Orlando FL,32816,5231.1,0
2012-11-07,09:54:00,Publix,-82.79,Orlando FL,32816,5148.31,0
2012-11-07,02:48:00,Valvoline,-209.53,Oviedo FL,32765,4938.78,0
2012-11-07,17:52:00,Movie Rental,-18.94,Orlando FL,32816,4919.84,0
2012-11-07,00:52:00,ComputerPart,-353.24,New York NY,11712,4566.6,1
2012-11-08,07:14:00,Petco,-59.59,Winter Park FL,32789,4860.25,0
2012-11-08,01:09:00,Walgreens,-29.27,Orlando FL,32816,4830.98,0
2012-11-09,09:33:00,Movie Theater,-62.4,Oviedo FL,32765,4768.58,0
2012-11-09,17:03:00,7-Eleven,-31.65,Oviedo FL,32765,4736.93,0
2012-11-09,15:01:00,Racetrac,-27.93,Winter Park FL,32789,4709.0,0
2012-11-10,01:33:00,Home Depot,-88.02,Orlando FL,32816,4620.98,0
2012-11-10,15:58:00,Subway,-36.32,Oviedo FL,32765,4584.66,0
2012-11-10,15:09:00,Starbucks,-14.88,Orlando FL,32816,4569.78,0
2012-11-11,02:22:00,Wawa,-17.83,Oviedo FL,32765,4551.95,0
2012-11-11,00:35:00,Best Buy,-32.42,Orlando FL,32816,4519.53,0
2012-11-12,15:03:00,Disney World,-30.04,Orlando FL,32816,4489.49,0
2012-11-12,00:27:00,7-Eleven,-31.47,Orlando FL,32816,4458.02,0
2012-11-12,08:31:00,Gamestop,-34.93,Oviedo FL,32765,4423.09,0
2012-11-12,08:46:00,BP,-18.92,Oviedo FL,32765,4404.17,0
2012-11-13,12:55:00,Midas,-166.12,Orlando FL,32816,4238.05,0
2012-11-13,18:49:00,Trader Joe's,-35.27,Orlando FL,32816,4202.78,0
2012-11-13,14:01:00,Exxon,-24.01,Orlando FL,32816,4178.77,0
2012-11-13,11:56:00,Target,-160.86,Orlando FL,32816,4017.91,0
2012-11-13,05:08:00,Smoothie King,-11.46,Winter Park FL,32789,4006.45,0
2012-11-14,09:36:00,Midas,-133.42,Winter Park FL,32789,3873.03,0
2012-11-14,12:47:00,Subway,-15.49,Oviedo FL,32765,3857.54,0
2012-11-15,03:24:00,Trader Joe's,-72.1,Orlando FL,32816,3785.44,0
2012-11-16,08:16:00,Walgreens,-12.54,Orlando FL,32816,3772.9,0
2012-11-16,13:57:00,Starbucks,-25.45,Winter Park FL,32789,3747.45,0
2012-11-16,00:18:00,McDonald's,-6.45,Orlando FL,32816,3741.0,0
2012-11-16,13:48:00,Midas,-51.5,Oviedo FL,32765,3689.5,0
2012-11-16,09:54:00,Starbucks,-11.26,Winter Park FL,32789,3678.24,0
2012-11-16,05:46:00,Paypal,-969.8,New York NY,35121,2708.44,1
2012-11-17,12:31:00,McDonald's,-20.09,Winter Park FL,32789,3658.15,0
2012-11-17,13:13:00,Concert Tickets,-66.76,Orlando FL,32816,3591.39,0
2012-11-17,06:25:00,Amazon,-166.96,Orlando FL,32816,3424.43,0
2012-11-17,17:52:00,Kroger,-34.47,Orlando FL,32816,3389.96,0
2012-11-17,04:54:00,AutoZone,-212.87,Winter Park FL,32789,3177.09,0
2012-11-18,08:00:00,Paycheck,3000.0,Oviedo FL,32765,6177.09,0
2012-11-19,07:03:00,McDonald's,-66.07,Oviedo FL,32765,6111.02,0
2012-11-19,16:49:00,Target,-134.5,Orlando FL,32816,5976.52,0
2012-11-20,08:41:00,Dollar Tree,-39.43,Orlando FL,32816,5937.09,0
2012-11-20,10:57:00,Qdoba,-17.81,Orlando FL,32816,5919.28,0
2012-11-20,16:05:00,Wawa,-20.27,Orlando FL,32816,5899.01,0
2012-11-21,09:28:00,Kroger,-55.13,Orlando FL,32816,5843.88,0
2012-11-21,18:53:00,Lowes Foods,-66.3,Oviedo FL,32765,5777.58,0
2012-11-21,05:13:00,Amazon,-136.77,Winter Park FL,32789,5640.81,0
2012-11-22,17:14:00,Panera,-22.23,Winter Park FL,32789,5618.58,0
2012-11-22,04:45:00,Kroger,-48.21,Winter Park FL,32789,5570.37,0
2012-11-22,00:35:00,Target,-22.78,Oviedo FL,32765,5547.59,0
2012-11-23,15:40:00,Racetrac,-24.69,Orlando FL,32816,5522.9,0
2012-11-23,06:43:00,Qdoba,-42.46,Orlando FL,32816,5480.44,0
2012-11-23,18:08:00,Gamestop,-7.41,Oviedo FL,32765,5473.03,0
2012-11-23,09:44:00,Five Below,-41.58,Winter Park FL,32789,5431.45,0
